시장명,지자체,시도명,시군구명,행정동코드,행정동명,위치경도,위치위도,인구수,시군구시장수,시군구상점수,시설인구수,시장유형명,시장운영기간,화장실존재여부,주차장존재여부
익산남부시장,전북익산시,전북,익산시,4514056000,인화동,126.9533793,35.93194533,223610,10,938,238,상설장,매일,Y,Y
익산장(익산북부장),전북익산시,전북,익산시,4514059500,남중동,126.9566254,35.95122845,223610,10,938,238,상설장+5일장,4일+9일,Y,Y
중앙시장,전북익산시,전북,익산시,4514052000,중앙동,126.9497333,35.94206031,223610,10,938,238,상설장,매일,Y,Y
함열시장,전북익산시,전북,익산시,4514025000,함열읍,126.9585224,36.08082852,223610,10,938,238,상설장+5일장,2일+7일,Y,Y
황등시장,전북익산시,전북,익산시,4514032000,황등면,126.9523885,35.9994343,223610,10,938,238,상설장+5일장,5일+10일,Y,Y
강진시장,전북임실군,전북,임실군,4575039000,강진면,127.161038,35.52906902,17146,4,143,119,상설장+5일장,2일+7일,Y,Y
관촌시장,전북임실군,전북,임실군,4575038000,관촌면,127.2676801,35.67878053,17146,4,143,119,5일장,5일+10일,Y,Y
오수시장,전북임실군,전북,임실군,4575035500,오수면,127.3266517,35.5384383,17146,4,143,119,상설장,매일,Y,Y
임실시장,전북임실군,전북,임실군,4575025000,임실읍,127.2827109,35.61445105,17146,4,143,119,상설장+5일장,1일+6일,Y,Y
산서시장,전북장수군,전북,장수군,4574031000,산서면,127.3958895,35.58449451,15450,3,108,143,5일장,2일+7일,Y,Y
장계시장,전북장수군,전북,장수군,4574033500,장계면,127.5822721,35.72943841,15450,3,108,143,5일장,3일+8일,Y,Y
장수시장,전북장수군,전북,장수군,4574025000,장수읍,127.5174723,35.64910245,15450,3,108,143,5일장,5일+10일,Y,Y
모래내시장(전주),전북전주시,전북,전주시,4511355000,인후2동,127.1438722,35.83356733,266118,1,210,1267,상설장,매일,Y,Y
전주남부시장,전북전주시,전북,전주시,4511153000,풍남동,127.1475371,35.81278642,287436,4,1031,278,상설장,매일,Y,Y
전주신중앙시장(신중앙시장),전북전주시,전북,전주시,4511151000,중앙동,127.1434822,35.82412315,287436,4,1031,278,상설장,매일,Y,Y
전주중앙상가,전북전주시,전북,전주시,4511151000,중앙동,127.1424578,35.82522552,287436,4,1031,278,상설장,매일,Y,Y
서부시장상점가(서부시장 통합),전북전주시,전북,전주시,4511171100,효자1동,127.1266628,35.8052372,287436,4,1031,278,상설장,매일,Y,Y
샘고을시장,전북정읍시,전북,정읍시,4518054500,시기동,126.8551058,35.56288819,84698,3,417,203,상설장,매일,Y,Y
신태인시장,전북정읍시,전북,정읍시,4518025000,신태인읍,126.8878619,35.68472097,84698,3,417,203,상설장+5일장,3일+8일,Y,Y
정읍연지시장(정읍제2시장),전북정읍시,전북,정읍시,4518057000,연지동,126.8469003,35.57302603,84698,3,417,203,상설장,매일,Y,Y
진안고원시장,전북진안군,전북,진안군,4572025000,진안읍,127.4294238,35.79263321,16836,1,68,247,상설장+5일장,4일+9일,Y,Y
강진읍시장,전남강진군,전남,강진군,4681025000,강진읍,126.7741164,34.6403433,25189,3,175,143,상설장+5일장,4일+9일,Y,Y
마량5일시장,전남강진군,전남,강진군,4681040000,마량면,126.8165926,34.45096394,25189,3,175,143,5일장,3일+8일,Y,Y
병영5일시장,전남강진군,전남,강진군,4681038000,병영면,126.815555,34.7138022,25189,3,175,143,상설장+5일장,3일+8일,Y,Y
고흥전통시장,전남고흥군,전남,고흥군,4677025000,고흥읍,127.2866005,34.60835694,47361,5,267,177,상설장+5일장,4일+9일,Y,Y
과역전통시장,전남고흥군,전남,고흥군,4677038000,과역면,127.3622598,34.67945246,47361,5,267,177,상설장+5일장,5일+10일,Y,Y
녹동전통시장,전남고흥군,전남,고흥군,4677025300,도양읍,127.1383371,34.52787725,47361,5,267,177,상설장+5일장,3일+8일,Y,Y
도화전통시장,전남고흥군,전남,고흥군,4677034000,도화면,127.3218805,34.50979227,47361,5,267,177,5일장,3일+8일,Y,Y
동강전통시장,전남고흥군,전남,고흥군,4677040000,동강면,127.3348419,34.78056847,47361,5,267,177,5일장,1일+6일,Y,Y
곡성기차마을전통시장,전남곡성군,전남,곡성군,4672025000,곡성읍,127.2984376,35.27976851,19510,3,239,81,5일장,3일+8일,Y,Y
석곡전통시장,전남곡성군,전남,곡성군,4672033000,석곡면,127.2540939,35.13294446,19510,3,239,81,5일장,5일+10일,Y,Y
옥과5일시장,전남곡성군,전남,곡성군,4672037000,옥과면,127.1379527,35.27590288,19510,3,239,81,5일장,4일+9일,Y,Y
광양5일시장,전남광양시,전남,광양시,4623025000,광양읍,127.5904533,34.9711607,115460,5,358,322,5일장,1일+6일,Y,Y
광양매일시장,전남광양시,전남,광양시,4623025000,광양읍,127.5851567,34.97580974,115460,5,358,322,상설장,매일,Y,Y
광영상설시장,전남광양시,전남,광양시,4623054000,광영동,127.7203697,34.96144588,115460,5,358,322,상설장,매일,Y,Y
옥곡5일시장,전남광양시,전남,광양시,4623033000,옥곡면,127.7002397,34.98850348,115460,5,358,322,5일장,4일+9일,Y,Y
중마시장,전남광양시,전남,광양시,4623053000,중마동,127.6988496,34.93820312,115460,5,358,322,상설장,매일,Y,Y
구례5일시장,전남구례군,전남,구례군,4673025000,구례읍,127.4700805,35.21015153,18095,3,224,80,5일장,3일+8일,Y,Y
구례상설시장,전남구례군,전남,구례군,4673025000,구례읍,127.4657567,35.20962446,18095,3,224,80,상설장,매일,Y,Y
나주목사고을시장,전남나주시,전남,나주시,4617054000,금남동,126.7237675,35.03624619,88291,4,290,304,상설장+5일장,4일+9일,Y,Y
남평5일시장,전남나주시,전남,나주시,4617025000,남평읍,126.8415403,35.04582181,88291,4,290,304,5일장,1일+6일,Y,Y
다시5일시장,전남나주시,전남,나주시,4617036000,다시면,126.6357736,35.01610434,88291,4,290,304,5일장,3일+8일,Y,Y
영산포풍물시장,전남나주시,전남,나주시,4617060000,이창동,126.7072673,34.99199963,88291,4,290,304,5일장,5일+10일,Y,Y
창평전통시장,전남담양군,전남,담양군,4671034000,창평면,127.0149068,35.23810681,33363,1,48,695,5일장,5일+10일,Y,Y
동부시장,인천동구,인천,동구,2814063000,송림6동,126.6461237,37.47748725,50655,8,5976,8,상설장,매일,Y,Y
목포종합수산시장,전남목포시,전남,목포시,4611064000,동명동,126.3898732,34.78777034,177888,7,865,205,상설장,매일,Y,Y
신중앙시장,전남목포시,전남,목포시,4611055800,원산동,126.3775244,34.81025503,177888,7,865,205,상설장,매일,Y,Y
자유시장,전남목포시,전남,목포시,4611064500,삼학동,126.4030678,34.79296436,177888,7,865,205,상설장,매일,Y,Y
중앙먹통시장,전남목포시,전남,목포시,4611059500,목원동,126.3817906,34.79404573,177888,7,865,205,상설장,매일,Y,Y
청호시장,전남목포시,전남,목포시,4611075700,하당동,126.424593,34.81538137,177888,7,865,205,상설장,매일,Y,Y
항동시장,전남목포시,전남,목포시,4611065500,만호동,126.3861265,34.78519388,177888,7,865,205,상설장,매일,Y,Y
무안전통시장,전남무안군,전남,무안군,4684025000,무안읍,126.4724275,34.99348701,61193,2,78,784,상설장+5일장,4일+9일,Y,Y
일로전통시장,전남무안군,전남,무안군,4684025300,일로읍,126.4943346,34.84753508,61193,2,78,784,5일장,1일+6일,Y,Y
녹차골보성향토시장(보성읍5일시장),전남보성군,전남,보성군,4678025000,보성읍,127.0772318,34.76564893,29087,6,325,89,상설장+5일장,2일+7일,Y,Y
벌교5일시장,전남보성군,전남,보성군,4678025300,벌교읍,127.3450787,34.84493765,29087,6,325,89,상설장+5일장,4일+9일,Y,Y
벌교매일시장,전남보성군,전남,보성군,4678025300,벌교읍,127.3459933,34.84301489,29087,6,325,89,상설장,매일,Y,Y
보성매일시장,전남보성군,전남,보성군,4678025000,보성읍,127.0806187,34.76817999,29087,6,325,89,상설장,매일,Y,Y
복내5일시장,전남보성군,전남,보성군,4678035000,복내면,127.1331411,34.89370035,29087,6,325,89,5일장,4일+9일,Y,Y
조성5일시장,전남보성군,전남,보성군,4678037000,조성면,127.2452772,34.80647859,29087,6,325,89,5일장,3일+8일,Y,Y
괴목시장,전남순천시,전남,순천시,4615033000,황전면,127.4282501,35.10242889,224711,7,716,313,5일장,4일+9일,Y,Y
순천시아랫장(순천아랫장),전남순천시,전남,순천시,4615058000,풍덕동,127.49609,34.94514679,224711,7,716,313,상설장+5일장,2일+7일,Y,Y
승주시장,전남순천시,전남,순천시,4615025000,승주읍,127.3894901,35.01567526,224711,7,716,313,5일장,1일+6일,Y,N
역전시장,전남순천시,전남,순천시,4615057000,덕연동,127.503331,34.94374807,224711,7,716,313,상설장,매일,Y,Y
웃장,전남순천시,전남,순천시,4615062000,중앙동,127.4850341,34.95864578,224711,7,716,313,상설장+5일장,5일+10일,Y,Y
중앙시장,전남순천시,전남,순천시,4615062000,중앙동,127.4846025,34.95326231,224711,7,716,313,상설장,매일,Y,Y
지도시장,전남신안군,전남,신안군,4691025000,지도읍,126.2069818,35.05881564,23059,1,60,384,5일장,3일+8일,Y,Y
(주)서시장,전남여수시,전남,여수시,4613063500,서강동,127.7286157,34.74179248,218317,14,1443,151,상설장,매일,Y,Y
교동시장,전남여수시,전남,여수시,4613057000,중앙동,127.7301293,34.73912772,218317,14,1443,151,상설장,매일,Y,N
덕양시장,전남여수시,전남,여수시,4613031000,소라면,127.6320109,34.79796244,218317,14,1443,151,상설장,매일,Y,Y
도깨비시장,전남여수시,전남,여수시,4613078000,쌍봉동,127.6565389,34.7633188,218317,14,1443,151,상설장,매일,Y,Y
봉산시장,전남여수시,전남,여수시,4613065500,대교동,127.7224122,34.73215573,218317,14,1443,151,상설장,매일,Y,Y
쌍봉시장,전남여수시,전남,여수시,4613078000,쌍봉동,127.6649751,34.76414801,218317,14,1443,151,상설장,매일,Y,Y
여수서시장주변시장,전남여수시,전남,여수시,4613063500,서강동,127.7285604,34.74094766,218317,14,1443,151,상설장+5일장,4일+9일,Y,Y
여수수산물특화시장,전남여수시,전남,여수시,4613065500,대교동,127.7328889,34.7368326,218317,14,1443,151,상설장,매일,Y,Y
제일시장,전남여수시,전남,여수시,4613078000,쌍봉동,127.6646523,34.76419709,218317,14,1443,151,상설장,매일,Y,Y
중앙선어시장,전남여수시,전남,여수시,4613057000,중앙동,127.7368753,34.73945144,218317,14,1443,151,상설장,매일,Y,Y
중앙시장,전남여수시,전남,여수시,4613057000,중앙동,127.7325649,34.74059589,218317,14,1443,151,상설장,매일,Y,Y
진남시장,전남여수시,전남,여수시,4613078000,쌍봉동,127.6641226,34.76425614,218317,14,1443,151,상설장,매일,Y,Y
해안로건어물상가시장,전남여수시,전남,여수시,4613057000,중앙동,127.7345269,34.73953206,218317,14,1443,151,상설장,매일,Y,Y
(주)여수수산시장,전남여수시,전남,여수시,4613057000,중앙동,127.7317636,34.73814206,218317,14,1443,151,상설장,매일,Y,N
영광고추특화시장,전남영광군,전남,영광군,4687025000,영광읍,126.4935459,35.27472849,36246,3,190,190,5일장,1일+6일,Y,Y
굴비골영광시장(구 영광매일시장),전남영광군,전남,영광군,4687025000,영광읍,126.5123229,35.27512831,36246,3,190,190,상설장,매일,Y,Y
영광터미널시장,전남영광군,전남,영광군,4687025000,영광읍,126.5030195,35.27553643,36246,3,190,190,상설장+5일장,1일+6일,Y,Y
구림5일시장,전남영암군,전남,영암군,4683036000,군서면,126.6353421,34.76237653,50845,3,185,274,5일장,2일+7일,Y,Y
시종5일시장,전남영암군,전남,영암군,4683034000,시종면,126.608099,34.8674024,50845,3,185,274,5일장,2일+7일,Y,Y
영암5일시장,전남영암군,전남,영암군,4683025000,영암읍,126.7005657,34.80123919,50845,3,185,274,5일장,10일+5일,Y,Y
노화읍5일시장,전남완도군,전남,완도군,4689025600,노화읍,126.5732134,34.17756009,34837,3,59,590,상설장+5일장,2일+7일,Y,Y
완도전통시장(구 완도5일시장),전남완도군,전남,완도군,4689025000,완도읍,126.7482463,34.31610421,34837,3,59,590,상설장+5일장,5일+10일,Y,Y
완도중앙시장,전남완도군,전남,완도군,4689025000,완도읍,126.7552368,34.31446984,34837,3,59,590,상설장+5일장,2일+7일,Y,Y
사거리시장,전남장성군,전남,장성군,4688039000,북이면,126.8072629,35.42767874,30632,3,153,200,5일장,1일+6일,Y,Y
사창시장,전남장성군,전남,장성군,4688035000,삼계면,126.6630711,35.26039872,30632,3,153,200,5일장,2일+7일,Y,Y
황룡시장,전남장성군,전남,장성군,4688036000,황룡면,126.7738898,35.29168517,30632,3,153,200,5일장,4일+9일,Y,Y
대덕읍전통시장(대덕시장),전남장흥군,전남,장흥군,4680025600,대덕읍,126.8871207,34.4994252,27943,4,237,117,상설장+5일장,5일+10일,Y,Y
정남진장흥토요시장,전남장흥군,전남,장흥군,4680025000,장흥읍,126.9031396,34.67727214,27943,4,237,117,상설장+5일장,2일+7일,Y,Y
천관산관광시장,전남장흥군,전남,장흥군,4680025300,관산읍,126.9370792,34.56276999,27943,4,237,117,상설장,매일,Y,Y
회진시장,전남장흥군,전남,장흥군,4680037000,회진면,126.9403235,34.48210211,27943,4,237,117,5일장,1일+6일,Y,Y
임회면십일시장,전남진도군,전남,진도군,4690034000,임회면,126.1921395,34.41098904,23956,3,63,380,5일장,4일+10일,Y,Y
진도상설시장,전남진도군,전남,진도군,4690025000,진도읍,126.2649053,34.48135444,23956,3,63,380,상설장,매일,Y,Y
진도읍조금시장,전남진도군,전남,진도군,4690025000,진도읍,126.2569325,34.4814784,23956,3,63,380,5일장,2일+7일,Y,Y
나산시장,전남함평군,전남,함평군,4686036000,나산면,126.6098468,35.11183644,21945,3,82,267,5일장,4일+9일,Y,Y
월야시장,전남함평군,전남,함평군,4686038000,월야면,126.6267791,35.17926967,21945,3,82,267,5일장,5일+10일,Y,Y
해보시장,전남함평군,전남,함평군,4686037000,해보면,126.6025523,35.18105262,21945,3,82,267,상설장+5일장,3일+8일,Y,Y
남리5일시장,전남해남군,전남,해남군,4682040000,황산면,126.4324836,34.57532366,51787,6,338,153,5일장,3일+8일,Y,Y
북평면남창5일시장,전남해남군,전남,해남군,4682035000,북평면,126.6267154,34.40453577,51787,6,338,153,5일장,2일+7일,Y,Y
송지산정5일시장,전남해남군,전남,해남군,4682034000,송지면,126.5192007,34.3696505,51787,6,338,153,5일장,2일+7일,Y,Y
우수영5일시장,전남목포시,전남,목포시,4611055800,원산동,126.3742394,34.80937871,177888,7,865,205,5일장,4일+9일,Y,Y
좌일5일시장,전남해남군,전남,해남군,4682036000,북일면,126.6725687,34.46385474,51787,6,338,153,5일장,3일+8일,Y,Y
해남읍5일시장,전남해남군,전남,해남군,4682025000,해남읍,126.5971566,34.56878501,51787,6,338,153,5일장,1일+6일,Y,Y
화원5일시장,전남해남군,전남,해남군,4682043000,화원면,126.328231,34.66949615,51787,6,338,153,5일장,5일+10일,Y,Y
능주전통시장,전남화순군,전남,화순군,4679035000,능주면,126.9593707,34.99091444,46656,3,158,295,5일장,5일+10일,Y,Y
이양전통시장,전남화순군,전남,화순군,4679034000,이양면,126.9873008,34.88248454,46656,3,158,295,5일장,4일+9일,Y,Y
화순전통시장(화순읍전통시장),전남화순군,전남,화순군,4679025000,화순읍,126.9833988,35.05909677,46656,3,158,295,5일장,3일+8일,Y,Y
경산공설시장,경북경산시,경북,경산시,4729052000,중앙동,128.7357579,35.82051858,234861,3,373,629,상설장+5일장,5일+10일,Y,Y
자인공설시장,경북경산시,경북,경산시,4729033000,자인면,128.8229713,35.81647867,234861,3,373,629,상설장+5일장,3일+8일,Y,Y
하양공설시장,경북경산시,경북,경산시,4729025000,하양읍,128.8192527,35.9156322,234861,3,373,629,상설장+5일장,4일+9일,Y,Y
감포시장,경북경주시,경북,경주시,4713025000,감포읍,129.5020144,35.80411024,218365,14,3210,68,상설장+5일장,3일+8일,Y,Y
경주성동공설시장,경북경주시,경북,경주시,4713053000,황오동,129.2162805,35.84554647,218365,14,3210,68,상설장,매일,Y,Y
경주중심상가시장,경북경주시,경북,경주시,4713053000,황오동,129.2146805,35.84225824,218365,14,3210,68,상설장,매일,Y,Y
