지자체,시장명,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
서울동작구,사당1동 먹자골목 상점가,3000,108,0,0,0,108,160,0,268,1,1,1,1,2,2,2,50,2,2,2,2
서울마포구,도화동상점가,10133,350,7,4,5,350,500,10,860,1,2,1,1,2,1,2,100,2,1,2,1
서울마포구,상암동상점가,13281,229,30,0,0,229,670,0,899,1,1,1,1,1,1,1,90,2,1,2,2
서울마포구,용강동상점가,9210,147,0,0,0,147,420,0,567,1,1,1,1,1,1,2,95,1,1,2,2
서울마포구,홍대걷고싶은거리상점가,9900,160,30,15,10,160,150,10,320,1,1,1,1,1,1,1,100,1,2,2,2
서울성동구,뚝섬역상점가,21518,180,1,0,0,180,240,0,420,1,1,1,1,1,1,2,100,2,2,2,2
서울성동구,왕십리도선동상점가,2000,170,0,0,0,170,294,0,464,1,1,1,1,1,1,1,100,1,1,1,1
서울성동구,한양대앞상점가,2790,150,0,1,0,150,300,0,450,1,1,1,1,1,1,1,100,1,1,1,1
서울성동구,행당시장,975,110,0,0,0,110,240,0,350,1,2,1,1,1,1,1,100,2,1,1,2
서울성동구,무학봉상점가,4250,126,3,0,5,126,30,5,161,1,2,1,1,1,2,2,55,2,2,2,2
서울송파구,문정동로데오상점가,38920,284,10,0,0,284,879,0,1163,1,2,1,1,2,2,2,100,1,1,2,2
서울영등포구,남서울상가,2455,52,28,0,0,52,14,0,66,1,1,1,1,1,1,2,100,1,1,2,2
서울영등포구,로타리상가,812,70,10,2,0,70,70,0,140,1,1,1,1,1,1,1,100,1,1,2,2
서울영등포구,영등포시장기계공구상가,41693,378,0,0,9,378,600,9,987,1,2,2,1,1,2,2,100,2,1,2,2
서울영등포구,영등포전통시장,17523,208,0,12,98,208,540,98,846,1,2,1,1,2,2,1,100,1,1,1,2
서울영등포구,영등포제일상가,1061,30,13,1,0,30,2,0,32,1,1,1,1,1,1,1,50,2,1,1,2
서울영등포구,우리시장,3234,92,4,2,2,92,15,2,109,1,2,2,1,2,1,2,100,2,1,1,2
서울영등포구,영등포청과시장,19800,255,0,0,0,255,510,0,765,1,2,1,1,2,2,2,100,2,1,2,2
서울은평구,연신내상점가,30896,205,0,0,9,205,135,9,349,1,2,1,1,2,2,2,100,2,2,2,2
서울종로구,동대문문구완구거리,2518,105,2,0,0,105,150,0,255,1,1,1,1,1,1,2,100,1,2,2,2
서울종로구,세운상가가동,2571,363,0,0,0,363,111,0,474,1,1,1,1,1,1,1,100,1,1,2,1
서울종로구,세종마을음식문화거리,3000,100,3,2,0,100,180,0,280,1,2,1,1,1,2,2,100,1,1,2,2
서울종로구,종로광장전통시장,16128,806,777,0,150,806,850,150,1806,1,1,1,1,1,1,1,100,1,1,1,2
서울종로구,창신골목시장,3500,80,3,22,2,80,54,2,136,1,2,1,1,1,1,2,80,1,1,2,2
서울종로구,동묘시장,99000,467,3,30,200,467,400,200,1067,1,1,1,2,2,2,2,100,1,2,2,2
서울중구,방산시장,74623,2500,80,100,0,2500,8000,0,10500,1,2,1,1,2,2,2,100,2,2,2,1
서울중구,인현시장,4363,67,13,0,0,67,65,0,132,1,1,1,1,2,1,2,100,1,2,2,2
서울중구,청계천공구상가,9330,216,0,0,0,216,648,0,864,1,1,1,1,1,1,2,90,1,2,2,2
부산동구,부산좌천동가구상가,5940,100,0,0,0,100,80,0,180,1,2,2,1,2,2,2,100,2,1,2,2
부산북구,구포역세권상점가,8203,54,20,10,2,54,22,2,78,1,2,1,1,2,2,2,100,2,2,2,2
부산연제구,연산 골목시장 상점가,8529,116,3,0,0,116,1,0,117,1,2,1,1,1,1,1,100,1,1,2,2
부산연제구,연산1동골목상점가,660,80,6,0,0,80,4,0,84,1,2,1,1,1,1,2,100,2,1,1,2
부산연제구,연일골목시장상점가,15000,55,3,0,5,55,5,5,65,1,1,1,1,1,1,1,100,1,1,1,2
대구달서구,성서아울렛상점가(가로형),29648,85,38,2,4,85,40,4,129,1,2,1,1,1,2,2,100,1,1,2,2
대구달서구,신내당시장상점가,7398,40,2,0,10,40,20,10,70,1,2,1,1,2,2,2,100,1,1,1,2
대구달서구,두류젊음의광장,6600,130,4,0,0,130,30,0,160,1,2,2,2,2,2,2,100,1,2,2,2
대구중구,남산동 자동차 골목 상점가,600,80,5,0,0,80,50,0,130,1,2,1,1,1,2,2,100,1,2,2,2
대구중구,대구패션쥬얼리특구,56648,230,5,0,0,230,100,0,330,1,1,1,1,1,1,1,100,1,1,2,2
대구중구,동성로상점가,45230,400,40,0,0,400,1500,0,1900,1,2,1,1,2,2,2,99,1,1,2,2
대구중구,서문시장 아진상가 상점가,16350,233,0,0,0,233,20,0,253,1,2,1,2,2,1,1,100,1,1,1,2
대구중구,교동시장1길 상점가,1000,320,60,0,0,320,9,0,329,1,2,1,1,2,2,2,80,1,1,1,2
인천남동구,남동산업용품상가,15387,623,0,0,0,623,800,0,1423,1,1,1,1,1,1,2,100,1,1,2,2
인천부평구,테마의거리상점가,15000,420,10,0,5,420,1000,5,1425,1,1,2,1,2,2,2,95,1,2,2,1
인천중구,개항누리길상점가,9500,72,8,7,0,72,30,0,102,1,1,1,1,1,1,1,80,1,1,2,2
광주동구,전자의거리,9900,120,20,0,0,120,20,0,140,1,1,1,1,1,1,2,100,1,1,2,1
광주동구,조대 장미의 거리,3305,220,38,0,0,220,800,0,1020,1,1,1,1,2,2,2,100,1,1,2,2
광주동구,충장로상점가,58328,1530,180,150,0,1530,100,0,1630,1,2,1,1,2,2,2,100,2,1,2,2
광주북구,건축자재의거리,59000,110,0,0,0,110,70,0,180,1,2,1,1,2,2,2,100,2,1,2,2
광주북구,공구의거리,99000,250,3,70,0,250,1120,0,1370,1,2,2,1,2,2,2,100,1,1,2,2
광주북구,자동차의거리,34000,148,8,1,0,148,720,0,868,1,2,1,1,1,2,2,100,1,1,1,2
광주북구,패션의거리,9900,68,5,0,0,68,140,0,208,1,2,2,1,2,2,2,100,2,2,2,2
광주북구,오리요리의거리,9900,9,0,5,0,9,0,0,9,1,2,2,2,2,2,2,100,1,2,2,2
대전대덕구,송촌동 상점가,38794,170,20,0,0,170,350,0,520,1,1,1,2,2,2,2,80,2,1,2,2
대전대덕구,오정동상점가,269803,300,30,10,0,300,100,0,400,1,1,1,2,1,1,2,70,2,2,2,2
대전동구,역전시장,7680,120,0,0,30,120,25,20,165,1,1,1,1,2,2,2,58,2,1,2,2
대전동구,홍도동상점가,21518,88,5,2,0,88,5,0,93,1,2,2,1,2,2,2,95,2,2,2,2
대전서구,가수원상점가,6600,75,0,0,30,75,35,30,140,1,2,1,1,2,2,2,50,1,1,2,2
대전서구,둔산3동상점가,65465,514,10,40,0,514,500,0,1014,1,2,1,1,1,1,2,90,1,1,2,2
대전중구,문화예술의거리대흥동상점가,5289,444,10,0,5,444,400,5,849,1,1,1,1,1,1,1,100,2,1,2,2
대전중구,오류동특화거리상점가,8381,63,4,0,0,63,2,0,65,1,1,1,1,1,2,2,90,1,1,2,2
대전중구,은행동상점가상인회,22753,540,10,0,20,540,1000,20,1560,1,1,1,1,1,1,2,90,1,1,1,2
대전중구,중촌동맞춤거리상점가,4560,50,0,0,0,50,0,0,50,1,2,2,2,2,2,2,10,1,2,2,2
대전중구,충무자동차거리상점가,4207,100,0,0,0,100,25,0,125,1,2,1,2,2,2,2,30,2,1,2,2
울산남구,삼산웨딩거리상점가,1200,37,0,0,0,37,60,0,97,1,1,1,1,1,1,2,50,1,1,2,2
울산동구,동울산시장상점가,2979,50,0,0,2,50,5,2,57,1,2,1,1,1,1,2,100,2,1,2,2
울산동구,전하시장상점가,1024,63,12,2,7,63,0,7,70,1,2,1,1,1,2,2,100,2,1,2,2
울산울주군,언양알프스시장,20625,102,13,1,175,102,36,175,313,1,1,1,1,1,1,1,100,1,1,1,2
울산중구,보세거리,2640,45,18,0,0,45,0,0,45,1,1,1,1,1,1,1,50,1,2,1,2
울산중구,젊음의거리,16834,175,5,0,0,175,590,0,765,1,1,1,1,1,1,1,90,1,2,1,2
울산중구,중앙길(문화의거리)상가,5184,102,15,0,0,102,180,0,282,1,2,2,1,2,2,2,100,2,1,2,2
울산중구,태화십리대밭먹거리단지,18495,85,2,0,0,85,20,0,105,1,1,1,1,1,1,2,100,1,1,2,2
울산중구,학성가구거리,3300,41,0,0,0,41,10,0,51,1,2,1,2,2,2,2,100,2,1,2,2
경기가평군,설악리 신천리 상점가,17042,96,4,0,0,96,0,0,96,1,2,2,1,2,2,2,80,2,1,2,2
경기고양시,삼송상점가,660,75,0,0,5,75,20,5,100,1,2,2,2,2,2,2,100,2,2,2,2
경기고양시,덕이동로데오메인타운,8910,55,3,42,0,55,30,0,85,1,2,1,1,1,1,2,100,1,1,2,2
경기고양시,일산서문상점가,1675,70,2,1,27,70,50,27,147,1,1,1,1,1,2,1,100,1,1,1,2
경기군포시,산본로데오거리상점가,99677,1629,20,156,0,1629,3706,0,5335,1,1,1,1,1,1,2,100,1,1,2,1
경기부천시,신중동문화거리,12046,226,1,35,0,226,776,0,1002,1,1,1,2,1,2,2,100,1,2,2,2
경기수원시,권선가구거리상점가,29391,50,0,0,0,50,150,0,200,1,1,1,1,1,1,1,100,2,2,2,1
경기수원시,매산로테마거리상점가,20010,300,0,0,20,300,1000,20,1320,1,1,1,1,1,1,2,100,1,2,2,1
경기시흥시,신천동 문화의거리 ,18000,138,5,0,0,138,10,0,148,1,1,2,1,1,1,2,80,1,2,1,1
경기안산시,선부광장로,21518,900,0,62,0,900,1000,0,1900,1,1,1,1,1,1,1,100,1,1,2,1
경기안산시,예술광장로 상점가,21518,119,0,0,0,119,180,0,299,1,1,2,1,1,1,2,30,2,1,2,2
경기안산시,도리섬상점가,17523,157,20,297,0,157,50,0,207,1,1,1,2,1,1,2,80,2,2,2,1
경기안산시,한대앞역상점가,66000,230,67,5,4,230,433,4,667,1,1,1,1,1,1,1,100,1,2,2,1
경기안양시,안양1번가,5760,680,70,0,0,680,500,0,1180,1,1,1,1,1,1,2,30,1,1,2,2
경기안양시,평촌1번가,18500,1006,0,0,0,1006,6000,0,7006,1,1,1,1,1,1,1,100,1,1,1,1
경기안양시,평촌역상가,14250,774,21,0,0,774,100,0,874,1,1,1,1,1,1,1,100,1,1,1,1
경기여주시,먹자골음식문화의거리(창동먹자골상점가),15000,80,4,5,0,80,10,0,90,1,2,1,1,2,2,2,99,1,1,1,2
경기여주시,여주한글시장(여주중앙로상점가),355,120,5,1,67,120,50,67,237,1,1,1,1,1,1,1,100,1,1,2,2
경기의정부시,녹색거리상점가,9005,239,8,0,0,239,250,0,489,1,1,1,1,1,1,2,100,2,1,2,2
경기파주시,운정가구타운 상점가,52800,60,0,0,0,60,60,0,120,1,1,1,2,1,2,2,100,2,2,2,2
경기포천시,고모3리상점가,6203,42,15,3,0,42,0,0,42,1,2,2,2,2,2,2,70,2,1,2,2
경기하남시,하남시동석바대시장상점가,1700,41,0,0,0,41,0,0,41,1,2,2,2,2,2,2,30,2,2,2,2
경기하남시,하남시서석바대시장상점가,1800,33,1,0,0,33,0,0,33,1,2,1,2,2,2,2,100,2,2,2,2
경기화성시,능동상가,4200,22,1,0,0,22,21,0,43,1,1,1,1,1,1,1,100,1,1,2,1
경기화성시,동탄상가,21518,51,5,0,0,51,100,0,151,1,1,2,1,1,1,1,100,1,1,2,1
경기화성시,병점중심상가,55728,1396,30,459,4,1396,500,4,1900,1,2,1,1,1,1,1,100,2,2,2,2
경기화성시,반월제일현대상가,4950,170,10,0,0,170,255,0,425,1,1,1,1,1,1,1,100,1,1,2,1
강원속초시,설악로데오거리상점가,1946,518,7,0,0,518,100,0,618,1,1,1,2,2,2,2,100,2,1,2,1
강원춘천시,요선시장,1876,32,30,2,0,32,0,0,32,1,1,2,2,2,1,2,50,2,1,2,2
강원춘천시,인공폭포상가,21295,193,28,15,0,193,89,0,282,1,1,1,2,1,1,1,50,1,2,2,2
충북단양군,부강상가시장,2172,22,1,1,0,22,16,0,38,1,1,1,1,1,1,2,100,1,1,2,1
충북청주시,청주성안길상점가,8365,1737,10,0,25,1737,378,25,2140,1,1,1,1,1,1,1,80,1,1,1,1
충남계룡시,금암동상점가,23202,65,3,2,0,65,120,0,185,1,1,1,1,1,1,1,100,1,1,2,1
충남계룡시,엄사상점가,11814,114,2,0,0,114,59,0,173,1,1,1,1,2,2,2,100,1,1,2,1
충남금산군,금산중앙로상점가,1947,49,3,0,8,49,11,8,68,1,2,1,2,1,1,2,100,1,2,2,2
충남당진시,당진원시가지상가가활성구역,16500,356,45,0,0,356,81,0,437,1,1,1,1,1,1,1,100,1,1,2,2
충남당진시,합덕중앙상점가,6960,27,3,0,0,27,0,0,27,1,1,1,1,1,1,1,40,1,1,1,2
충남천안시,명동대흥로상점가,3300,200,10,5,0,200,20,0,220,1,1,1,1,2,1,1,5,2,1,2,2
충남천안시,천안신부문화거리상점가,43146,371,22,0,51,371,1085,51,1507,1,1,1,1,1,1,1,99,2,1,2,1
충남홍성군,명동상점가,6500,200,45,0,0,200,438,0,638,1,1,1,2,1,2,2,60,1,1,2,2
전북완주군,삼례상점가,2640,52,0,0,10,52,2,10,64,1,2,1,1,2,2,2,100,1,1,2,2
전북익산시,원광온누리상점가,3800,80,10,0,2,80,100,2,182,1,1,1,1,1,1,2,100,1,2,2,2
전북임실군,오수상점가,4938,140,15,0,10,140,30,10,180,1,1,1,1,1,2,2,20,1,1,2,2
전북전주시,전북대대학로상점가,29470,470,50,0,4,470,300,4,774,1,1,2,1,1,1,2,95,1,2,2,2
전북전주시,전주동문상점가,10048,123,45,0,0,123,35,0,158,1,1,1,1,1,1,1,100,1,1,2,2
전북전주시,전주전자상가(전주기린로전자상가),7200,66,0,0,0,66,110,0,176,1,2,2,1,2,2,2,100,2,1,2,2
전북전주시,전주풍남문상점가,38315,255,15,0,11,255,130,11,396,1,2,1,1,1,1,1,100,1,1,2,2
전북정읍시,새암로상점가,4021,85,35,2,1,85,9,1,95,1,2,1,1,1,1,1,100,2,1,2,2
전북정읍시,정읍산외한우마을,16820,19,14,0,0,19,5,0,24,1,1,1,1,1,1,1,100,1,1,2,2
전북정읍시,중앙로상점가,8496,200,0,0,0,200,100,0,300,1,2,2,2,1,1,1,100,1,1,2,2
전남나주시,금빛상점가,122314,83,18,0,0,83,10,0,93,1,2,1,1,2,2,2,100,1,2,2,2
전남나주시,남내상점가 (구 나주상가),29700,80,5,10,0,80,20,0,100,1,2,1,1,2,2,2,100,1,2,2,2
전남순천시,순천문화의거리 금꽃예술촌상인회,12500,68,0,0,0,68,14,0,82,1,1,1,1,1,1,1,100,1,1,2,2
전남순천시,순천대1번가상가,8575,35,5,0,0,35,200,0,235,1,1,1,1,1,1,1,100,1,1,1,2
전남여수시,여수진남상가,24750,300,50,0,1,300,50,1,351,1,1,1,1,1,1,1,100,1,1,2,2
경북경산시,경산시중앙상점가,8330,83,0,0,52,83,40,52,175,1,2,1,2,2,2,2,60,1,2,2,2
경북경주시,충효상점가,1841,31,7,2,0,31,10,0,41,1,2,1,1,2,2,2,50,1,1,2,2
경북경주시,황성상점가,1778,48,5,2,5,48,15,5,68,1,2,1,1,1,2,2,50,1,1,2,2
경북김천시,부곡맛고을상가,9900,90,4,0,0,90,30,0,120,1,1,1,1,2,1,2,95,1,1,2,2
경북안동시,안동남서상점가,21518,60,6,2,0,60,10,0,70,1,2,2,2,2,2,2,80,1,1,2,2
경북안동시,안동중앙문화의거리상점가,4476,118,13,0,0,118,83,0,201,1,1,1,1,1,1,2,100,1,1,2,2
경북영주시,풍기인삼홍삼상점가,6477,45,0,0,0,45,1,0,46,1,1,1,1,1,1,1,100,1,1,1,2
경남김해시,김해중앙상가,14532,1940,30,0,0,1940,270,0,2210,1,1,1,1,1,1,1,100,2,2,1,2
경남진주시,로데오거리상점가,50000,320,100,20,0,320,0,0,320,1,1,1,1,1,1,2,90,1,1,2,2
경남진주시,진주중앙상점가,42005,189,10,10,0,189,131,0,320,1,1,1,1,2,2,2,90,1,2,2,2
경남진주시,진주청과상점가,18779,200,35,0,0,200,320,0,520,1,2,2,1,2,2,2,100,1,2,2,2
경남창원시,수남상가,15000,110,3,0,6,110,0,6,116,1,1,1,1,1,1,1,100,1,2,1,2
경남창원시,오동동상점가,30526,464,122,0,1,464,150,1,615,1,1,1,1,1,1,2,70,1,1,2,2
경남창원시,창동통합상가,48579,376,20,0,27,376,20,27,423,1,1,1,1,1,1,1,100,1,1,1,2
경남창원시,정우상가,6974,52,1,4,0,52,10,0,62,1,1,1,1,1,1,2,100,1,1,2,1
경남창원시,지귀상가,4709,152,90,9,0,152,12,0,164,1,1,1,1,1,1,2,50,1,1,2,2
경남통영시,충무데파트,5129,130,8,0,0,130,0,0,130,1,1,1,1,1,1,1,2,1,1,1,1
제주서귀포시,이중섭거리 명동로상가,28046,204,10,2,0,204,88,0,292,1,2,1,2,2,2,2,100,1,1,2,2
제주서귀포시,중정로상가,13978,100,0,0,0,100,50,0,150,1,2,2,1,2,2,2,80,2,2,2,2
서울서초구,㈜고투몰 상인회,31566,626,0,0,0,626,1500,0,2126,1,1,1,1,1,1,1,100,1,1,2,1
서울영등포구,영등포로타리지하상가,6161,116,0,0,0,116,174,0,290,1,1,1,1,1,1,1,100,1,1,2,1
서울영등포구,영등포시장지하도상점가,3637,65,15,0,0,65,65,0,130,1,1,1,1,1,1,1,100,1,1,2,1
서울영등포구,영등포역지하도상가,1650,82,0,0,0,82,60,0,142,1,1,1,1,1,1,1,100,1,1,2,1
서울종로구,동대문지하쇼핑센터,2284,62,0,0,0,62,10,0,72,1,1,1,1,1,1,1,100,1,1,2,2
서울종로구,마전교지하쇼핑센터,558,29,3,1,0,29,3,0,32,1,1,1,1,1,1,1,100,1,1,2,2
서울종로구,종각지하쇼핑센터,4723,65,25,0,0,65,6,0,71,1,1,1,1,1,1,1,100,1,1,2,2
서울종로구,종로4가지하쇼핑센터,3201,109,0,0,0,109,0,0,109,1,1,1,1,1,1,1,95,1,1,2,2
서울종로구,종오지하쇼핑센터,12870,63,1,0,0,63,0,0,63,1,1,1,1,1,1,1,100,1,1,2,1
서울중구,남대문로지하상가,1656,79,0,1,0,79,25,0,104,1,1,1,1,1,1,1,100,1,1,2,2
서울중구,명동역지하쇼핑센터,2215,62,0,0,0,62,38,0,100,1,1,1,1,1,1,1,100,1,1,2,1
서울중구,소공지하도상가,2723,139,4,1,0,139,9,0,148,1,1,1,1,1,1,1,100,1,1,2,2
서울중구,시청광장지하도상가,4871,50,4,0,0,50,33,0,83,1,1,1,1,1,1,1,100,2,1,2,2
서울중구,청계5가지하쇼핑센터,2000,44,1,0,0,44,10,0,54,1,1,1,1,1,1,1,100,1,1,2,2
서울중구,청계6가지하쇼핑센타,1094,61,0,0,0,61,10,0,71,1,1,1,1,1,1,1,100,1,1,2,2
부산동구,부산역지하도상가,1625,75,8,1,0,75,0,0,75,1,1,1,1,1,1,1,0,1,1,2,2
부산부산진구,서면지하도상가 서면몰,12832,357,6,0,0,357,0,0,357,1,1,1,1,1,1,2,0,1,1,1,2
부산부산진구,서면지하상가 부전몰,12286,329,5,0,0,329,0,0,329,1,1,1,1,1,1,2,0,1,1,2,2
부산북구,덕천지하상가(태아쇼핑),10221,186,30,0,0,186,117,0,303,1,1,1,1,1,1,1,10,1,1,2,1
부산중구,광복지하도상가,16198,171,44,0,0,171,10,0,181,1,1,1,1,1,1,2,0,1,1,2,1
부산중구,국제지하도상가,3019,60,4,10,0,60,0,0,60,1,1,1,1,1,1,1,80,1,1,2,2
부산중구,남포지하도상가,17747,245,40,0,0,245,8,0,253,1,1,1,1,1,1,1,100,1,1,2,1
대구서구,두류1번가,26096,250,10,0,0,250,79,0,329,1,1,1,1,1,1,1,100,1,1,2,2
대구중구,대신지하상가,9036,325,5,0,0,325,12,0,337,1,1,1,1,1,1,1,100,1,1,2,1
대구중구,대현프리몰,9978,112,32,0,0,112,110,0,222,1,1,1,1,1,1,1,100,1,1,1,1
대구중구,메트로센터(반월당지하쇼핑),28211,391,12,0,0,391,345,0,736,1,1,1,1,1,1,1,80,1,1,2,1
대구중구,메트로프라자,13383,138,13,2,0,138,40,0,178,1,1,1,1,1,1,1,98,1,1,1,1
인천미추홀구,석바위지하도상가,7722,307,45,3,0,307,0,0,307,1,1,1,1,1,1,1,100,1,1,2,2
인천미추홀구,주안시민지하상가,17845,409,8,0,0,409,20,0,429,1,1,1,1,1,1,1,100,1,1,2,1
인천미추홀구,주안역지하상가,12483,497,44,0,0,497,0,0,497,1,1,1,1,1,1,1,100,1,1,1,1
인천동구,배다리전통공예지하상가,1657,29,0,0,0,29,0,0,29,1,1,1,1,1,1,1,100,1,1,2,2
인천부평구,부평지하상가,42647,883,101,0,0,883,285,0,1168,1,1,1,1,1,1,1,100,1,1,2,1
인천중구,새동인천지하상가,1654,105,7,0,0,105,20,0,125,1,1,2,1,1,1,2,80,1,1,2,2
인천중구,새인현지하상가,2401,138,25,1,0,138,15,0,153,1,1,1,1,1,1,1,99,1,1,2,2
인천중구,신포지하상가,4938,184,20,0,0,184,0,0,184,1,1,1,1,1,1,1,100,1,1,1,2
인천중구,중앙로지하상가,4066,80,30,0,0,80,5,0,85,1,1,1,1,1,1,1,100,1,1,2,2
광주동구,금남로지하상가,30501,134,0,0,0,134,40,0,174,1,1,1,1,1,1,1,100,2,1,2,1
광주동구,충금지하상가,4801,128,10,4,0,128,19,0,147,1,1,1,1,1,1,1,100,1,1,2,2
광주동구,금남지하도상가,2000,103,70,0,0,103,20,0,123,1,1,1,1,1,1,1,100,2,1,2,1
대전동구,역전지하상가,6563,115,0,0,0,115,20,0,135,1,1,1,1,1,1,2,100,1,1,2,1
대전중구,중앙로지하상가,40737,590,0,11,0,590,200,0,790,1,1,1,1,1,1,1,100,1,1,1,1
경기부천시,부천역지하도상가,716543,237,7,0,0,237,10,0,247,1,1,1,1,1,1,2,100,1,1,2,1
경기성남시,성남중앙지하시장,27187,456,25,0,0,456,50,0,506,1,1,1,1,1,1,1,100,2,1,2,1
경기수원시,역전지하도상가,3300,73,0,0,0,73,68,0,141,1,1,1,1,1,1,2,100,1,1,1,1
경기안양시,안양1번가지하쇼핑몰,15824,340,68,0,0,340,40,0,380,1,1,1,1,1,1,1,100,1,1,2,1
경기안양시,안양중앙지하상가,1213,168,0,0,0,168,0,0,168,1,1,1,1,1,1,2,100,1,1,2,1
경기의정부시,의정부역지하상가,141176,428,30,2,0,428,350,0,778,1,1,1,1,1,1,1,100,1,1,2,1
강원원주시,원주 중앙로문화의거리,16500,246,52,0,0,246,366,0,612,1,1,1,1,1,1,1,80,1,1,2,2
강원춘천시,춘천지하상가,34546,187,103,0,0,187,30,0,217,1,1,1,1,1,1,1,90,1,1,2,1
충남천안시,천안역지하상가,7190,230,40,15,0,230,3,0,233,1,1,1,1,1,1,1,100,1,1,2,1
전남순천시,순천씨내몰상가,4823,68,4,0,0,68,0,0,68,1,1,1,1,1,1,1,100,1,1,2,2
경남진주시,진주중앙지하도상가 에나몰,7242,65,53,2,0,65,1,0,66,1,1,1,1,1,1,1,100,1,1,2,1
경남창원시,대현프리몰,12922,177,40,0,0,177,87,0,264,1,1,1,1,1,1,1,1,1,1,2,1
경남창원시,부림지하시장,3196,55,5,5,0,55,0,0,55,1,1,1,1,1,1,1,100,1,1,2,1
제주제주시,제주중앙지하상가,3896,384,0,0,0,384,195,0,579,1,1,1,1,1,1,2,20,1,1,1,2
경기가평군,청평여울시장,223,107,7,0,40,107,45,40,192,1,2,1,1,1,1,1,70,1,1,2,1
경기성남시,모란전통기름시장,2077,86,0,0,0,86,40,0,126,1,2,2,2,2,2,2,90,2,2,2,2
경기안양시,중부농수산물시장,3000,15,3,0,0,15,3,0,18,1,1,1,2,1,2,1,100,2,1,2,2
경기양주시,엄상동마을상점가,990,80,10,0,0,80,100,0,180,1,1,1,2,1,1,1,100,1,1,2,2
경기여주시,율촌시장,330,0,0,0,10,0,0,10,10,2,2,2,2,2,2,2,0,2,1,2,2
경기이천시,이천중앙로상가번영회 이천상인회,28643,932,60,0,0,932,10,0,942,1,2,1,1,1,1,2,95,1,1,2,2
경기이천시,SK하이닉스(주)상점가,20958,300,0,0,0,300,300,0,600,1,1,1,1,1,2,1,90,1,1,2,2
경기이천시,남천 상점가,11387,200,10,0,0,200,300,0,500,1,2,2,2,2,1,2,50,1,2,2,2
경기이천시,송정동 상점가,31377,45,0,0,0,45,5,0,50,1,2,2,1,2,2,2,70,1,2,2,2
경기이천시,예스파크 상점가,429752,250,30,2,0,250,100,0,350,1,1,1,1,1,1,2,100,1,1,2,1
대구중구,대봉동웨딩거리상점가,6303,207,23,0,0,207,60,0,267,1,2,1,1,2,1,2,100,1,1,2,1
부산금정구,부산대상점가,4269,34,2,0,0,34,15,0,49,1,2,2,2,2,2,2,70,2,2,2,2
부산부산진구,철뚝시장,4168,65,0,0,0,65,0,0,65,1,2,1,2,2,2,2,100,1,2,2,2
서울동대문구,답십리건축자재시장,9681,120,0,0,0,120,55,0,175,1,2,1,2,2,2,2,100,2,2,2,2
서울성북구,장곡시장,,70,0,0,0,70,0,0,70,1,2,1,1,2,2,2,100,1,2,2,2
서울송파구,잠실역지하쇼핑센터,3367,138,10,1,0,138,138,0,276,1,1,1,1,1,1,1,100,1,1,2,2
서울양천구,신곡종합시장,1150,32,1,17,0,32,1,0,33,1,2,2,1,2,2,2,100,2,1,2,2
서울양천구,신정제일시장,1340,36,5,10,8,36,0,8,44,1,2,1,1,2,2,2,100,1,1,2,1
서울은평구,응암오거리상점가,2600,121,0,0,0,121,104,0,225,1,2,1,1,2,1,1,100,2,2,2,2
서울은평구,증산골목시장,561,36,6,10,0,36,0,0,36,1,2,1,1,2,2,2,80,1,2,2,2
서울중랑구,동원전통시장상점가,5217,59,0,0,3,59,80,3,142,1,2,2,1,2,2,2,95,2,2,2,2
인천중구,동인천지하아케이트,2162,111,0,0,0,111,5,0,116,1,1,2,1,1,1,1,80,1,1,2,2
전남강진군,강진중앙로상가,100100,100,0,0,0,100,20,0,120,1,2,1,1,1,1,1,100,1,2,2,2
전남나주시,나주혁신도시상가번영회,,29,21,0,0,29,10,0,39,1,1,1,1,1,1,1,100,1,1,2,1
제주제주시,누웨마루거리상점가,49500,106,42,0,0,106,36,0,142,1,1,1,1,1,1,2,100,1,1,2,2
제주제주시,한림중앙상가,2700,61,0,0,0,61,35,0,96,1,1,1,1,1,1,1,85,1,1,1,1
충남보령시,대천항종합수산물시장,22994,135,6,0,1,135,250,1,386,1,1,1,1,1,1,1,90,1,1,2,1
충남부여군,부여 새시장,1980,70,4,0,25,70,10,25,105,1,2,1,1,2,1,1,100,1,2,2,2
충남홍성군,광천원동시장,17176,131,19,0,0,131,60,0,191,1,2,1,2,2,2,2,80,1,1,2,2
경기안산시,사리골 상점가,39388,790,50,100,0,790,700,0,1490,1,1,1,1,1,1,1,100,1,1,2,1
경기안산시,안산패션타운전통시장,30734,117,3,0,0,117,250,0,367,1,1,1,1,1,1,2,100,1,1,2,1
경기안산시,안산 다농마트 전통시장,33701,161,74,0,2,161,60,2,223,1,1,1,1,1,1,2,100,1,1,2,1
