사업명,지원연도,시장명,지원금액(단위_백만원),지자체,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,행정동명_x,위치위도_x,위치경도_x,상점수_x,가맹점수,가맹률,Unnamed: 0,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,배송서비스,장보기서비스,시도,시군구,청년몰점포수,행정동명_y,시장유형명,상점수_y,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도_y,위치경도_y,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
디지털전통시장,2022,망미중앙시장,75.0,부산수영구,6267.0,102.0,2.0,0.0,5.0,102.0,20.0,5.0,127.0,망미2동,35.17236834,129.1093334,106.0,83.0,78.30188679,307.0,법적단체,104.0,106.0,0.981132075,0.0,1.0,,,,망미2동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,35.17236834,129.1093334,18.0,1131.0,145369.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2021,망원동월드컵시장,135.0,서울마포구,3369.0,50.0,2.0,0.0,2.0,50.0,24.0,2.0,76.0,망원2동,37.55873145,126.9050809,50.0,44.0,88.0,94.0,법적단체,50.0,50.0,1.0,1.0,1.0,,,,망원2동,상설장,50.0,매일,"농산물,축산물,수산물,가공식품",Y,N,37.55873145,126.9050809,9.0,803.0,344331.0,428.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2017,망원시장,1540.0,서울마포구,5459.0,78.0,0.0,0.0,8.0,78.0,247.0,8.0,333.0,망원1동,37.55715742,126.9059941,79.0,81.0,102.5316456,95.0,법적단체,79.0,79.0,1.0,0.0,0.0,,,,망원1동,상설장,79.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.55715742,126.9059941,9.0,803.0,344331.0,428.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
디지털전통시장,2022,서귀포매일올레시장,100.0,제주서귀포시,11468.0,311.0,0.0,0.0,85.0,311.0,791.0,85.0,1187.0,,,,,,,1306.0,법적단체,225.0,225.0,1.0,0.0,1.0,,,,중앙동,상설장,225.0,매일,"농산물,축산물,수산물,음식점업,기타소매업",Y,Y,33.25014898,126.5632305,7.0,1244.0,137251.0,110.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,명동대흥로상점가,270.0,충남천안시,3300.0,200.0,10.0,5.0,0.0,200.0,20.0,0.0,220.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0
문화관광형시장,2021,명동상가,225.0,충남홍성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,명산시장,440.0,전북군산시,5310.0,68.0,4.0,0.0,9.0,68.0,0.0,9.0,77.0,,,,,,,884.0,법적단체,68.0,72.0,0.944444444,1.0,0.0,,,,월명동,상설장,72.0,매일,"축산물,수산물,가공식품,기타소매업",Y,Y,35.98375164,126.7095145,7.0,784.0,219510.0,279.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,명서시장,235.0,경남창원시,60340.0,150.0,2.0,0.0,35.0,150.0,135.0,35.0,320.0,,,,,,,1237.0,법적단체,159.0,167.0,0.952095808,1.0,1.0,,,,명곡동,상설장,167.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.24944513,128.6459745,12.0,1176.0,170348.0,144.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0
디지털전통시장,2023,명일전통시장,87.5,서울강동구,1980.0,60.0,0.0,8.0,30.0,60.0,10.0,30.0,100.0,명일1동,37.54953208,127.1449535,90.0,78.0,86.66666667,7.0,법적단체,85.0,90.0,0.944444444,1.0,1.0,,,,명일1동,상설장,90.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,37.54953208,127.1449535,6.0,682.0,374106.0,548.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,인천모래내전통시장,1480.0,인천남동구,21441.0,205.0,0.0,0.0,7.0,205.0,2390.0,8.0,2603.0,구월4동,37.45383617,126.7213345,216.0,148.0,68.51851852,470.0,법적단체,208.0,216.0,0.962962963,0.0,1.0,,,,구월4동,상설장,216.0,매일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,37.45383617,126.7213345,8.0,1694.0,430153.0,253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2018,모래내시장(전주),860.0,전북전주시,11735.0,211.0,9.0,0.0,65.0,211.0,110.0,65.0,386.0,,,,,,,922.0,법적단체,201.0,210.0,0.957142857,0.0,1.0,,,,인후2동,상설장,210.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.83356733,127.1438722,1.0,210.0,266118.0,1267.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,인천모래내전통시장,460.0,인천남동구,21441.0,205.0,0.0,0.0,7.0,205.0,2390.0,8.0,2603.0,구월4동,37.45383617,126.7213345,216.0,148.0,68.51851852,470.0,법적단체,208.0,216.0,0.962962963,0.0,1.0,,,,구월4동,상설장,216.0,매일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,37.45383617,126.7213345,8.0,1694.0,430153.0,253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2021,목사랑시장 (목4동시장),220.0,서울양천구,1850.0,86.0,0.0,0.0,5.0,86.0,61.0,0.0,147.0,,,,,,,125.0,법적단체,85.0,85.0,1.0,0.0,0.0,,,,목4동,상설장,85.0,매일,"농산물,축산물,수산물,가정용품,음식점업",Y,Y,37.53761613,126.866218,9.0,701.0,362776.0,517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,목사랑시장 (목4동시장),225.0,서울양천구,1850.0,86.0,0.0,0.0,5.0,86.0,61.0,0.0,147.0,,,,,,,125.0,법적단체,85.0,85.0,1.0,0.0,0.0,,,,목4동,상설장,85.0,매일,"농산물,축산물,수산물,가정용품,음식점업",Y,Y,37.53761613,126.866218,9.0,701.0,362776.0,517.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,못골종합시장,276.0,부산미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,못골종합시장,240.0,부산미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,무극시장,230.0,충북음성군,10879.0,180.0,0.0,0.0,86.0,180.0,0.0,86.0,266.0,금왕읍,36.99267767,127.5960038,119.0,46.0,38.65546218,789.0,법적단체,78.0,119.0,0.655462185,0.0,1.0,,,,금왕읍,상설장+5일장,119.0,5일+10일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,36.99267767,127.5960038,5.0,599.0,92655.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,무극시장,190.0,충북음성군,10879.0,180.0,0.0,0.0,86.0,180.0,0.0,86.0,266.0,금왕읍,36.99267767,127.5960038,119.0,46.0,38.65546218,789.0,법적단체,78.0,119.0,0.655462185,0.0,1.0,,,,금왕읍,상설장+5일장,119.0,5일+10일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,36.99267767,127.5960038,5.0,599.0,92655.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2022,무등산상가거리상점가,162.0,광주동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,무등시장,860.0,광주미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,무등시장,282.0,광주미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,무안전통시장,153.0,전남무안군,11000.0,61.0,2.0,0.0,130.0,61.0,20.0,130.0,211.0,무안읍,34.99348701,126.4724275,64.0,54.0,84.375,961.0,법적단체,63.0,64.0,0.984375,1.0,1.0,,,,무안읍,상설장+5일장,64.0,4일+9일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,34.99348701,126.4724275,2.0,78.0,61193.0,784.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2022,무주시장(반딧불장터),176.0,전북무주군,6342.0,47.0,0.0,0.0,200.0,47.0,12.0,200.0,259.0,무주읍,36.00465093,127.6535323,47.0,64.0,136.1702128,893.0,법적단체,47.0,47.0,1.0,1.0,1.0,,,,무주읍,5일장,47.0,1일+6일,"농산물,의류/신발,가정용품,음식점업,기타소매업",Y,Y,36.00465093,127.6535323,4.0,100.0,17238.0,172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,무주시장(반딧불장터),200.0,전북무주군,6342.0,47.0,0.0,0.0,200.0,47.0,12.0,200.0,259.0,무주읍,36.00465093,127.6535323,47.0,64.0,136.1702128,893.0,법적단체,47.0,47.0,1.0,1.0,1.0,,,,무주읍,5일장,47.0,1일+6일,"농산물,의류/신발,가정용품,음식점업,기타소매업",Y,Y,36.00465093,127.6535323,4.0,100.0,17238.0,172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,무주시장(반딧불장터),176.0,전북무주군,6342.0,47.0,0.0,0.0,200.0,47.0,12.0,200.0,259.0,무주읍,36.00465093,127.6535323,47.0,64.0,136.1702128,893.0,법적단체,47.0,47.0,1.0,1.0,1.0,,,,무주읍,5일장,47.0,1일+6일,"농산물,의류/신발,가정용품,음식점업,기타소매업",Y,Y,36.00465093,127.6535323,4.0,100.0,17238.0,172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,문경전통시장,210.0,경북문경시,3978.0,70.0,0.0,10.0,50.0,70.0,70.0,50.0,190.0,문경읍,36.7355833,128.1074789,80.0,61.0,76.25,1062.0,법적단체,70.0,80.0,0.875,1.0,1.0,,,,문경읍,상설장+5일장,80.0,2일+7일,"농산물,가공식품,기타소매업",Y,Y,36.7355833,128.1074789,7.0,755.0,49929.0,66.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2020,문경전통시장,108.0,경북문경시,3978.0,70.0,0.0,10.0,50.0,70.0,70.0,50.0,190.0,문경읍,36.7355833,128.1074789,80.0,61.0,76.25,1062.0,법적단체,70.0,80.0,0.875,1.0,1.0,,,,문경읍,상설장+5일장,80.0,2일+7일,"농산물,가공식품,기타소매업",Y,Y,36.7355833,128.1074789,7.0,755.0,49929.0,66.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
디지털전통시장,2022,문경중앙시장,125.0,경북문경시,10849.0,124.0,9.0,6.0,23.0,124.0,20.0,23.0,167.0,점촌3동,36.60139983,128.2042579,135.0,131.0,97.03703704,1064.0,법적단체,110.0,135.0,0.814814815,0.0,0.0,,,,점촌3동,상설장,135.0,매일,"농산물,축산물,가공식품,의류/신발",Y,Y,36.60139983,128.2042579,7.0,755.0,49929.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,문경중앙시장,460.0,경북문경시,10849.0,124.0,9.0,6.0,23.0,124.0,20.0,23.0,167.0,점촌3동,36.60139983,128.2042579,135.0,131.0,97.03703704,1064.0,법적단체,110.0,135.0,0.814814815,0.0,0.0,,,,점촌3동,상설장,135.0,매일,"농산물,축산물,가공식품,의류/신발",Y,Y,36.60139983,128.2042579,7.0,755.0,49929.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,문경중앙시장,270.0,경북문경시,10849.0,124.0,9.0,6.0,23.0,124.0,20.0,23.0,167.0,점촌3동,36.60139983,128.2042579,135.0,131.0,97.03703704,1064.0,법적단체,110.0,135.0,0.814814815,0.0,0.0,,,,점촌3동,상설장,135.0,매일,"농산물,축산물,가공식품,의류/신발",Y,Y,36.60139983,128.2042579,7.0,755.0,49929.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
청년몰활성화,2018,문경중앙시장,150.0,경북문경시,10849.0,124.0,9.0,6.0,23.0,124.0,20.0,23.0,167.0,점촌3동,36.60139983,128.2042579,135.0,131.0,97.03703704,1064.0,법적단체,110.0,135.0,0.814814815,0.0,0.0,,,,점촌3동,상설장,135.0,매일,"농산물,축산물,가공식품,의류/신발",Y,Y,36.60139983,128.2042579,7.0,755.0,49929.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
문화관광형시장,2017,문산자유시장,1480.0,경기파주시,6444.0,101.0,14.0,1.0,5.0,101.0,35.0,3.0,139.0,문산읍,37.85672748,126.7839421,116.0,87.0,75.0,700.0,법적단체,111.0,116.0,0.956896552,1.0,1.0,,,,문산읍,상설장,116.0,매일,"축산물,가공식품,의류/신발,가정용품,기타소매업",Y,Y,37.85672748,126.7839421,7.0,676.0,372263.0,550.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,문창전통시장,156.0,대전중구,18295.0,165.0,5.0,0.0,10.0,165.0,143.0,10.0,318.0,,,,,,,538.0,법적단체,164.0,205.0,0.8,1.0,1.0,,,,문창동,상설장,205.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.31551061,127.4381799,7.0,625.0,193263.0,309.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,2.0
청년몰활성화,2022,미로예술원주중앙시장,250.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,민락골목시장,264.0,부산수영구,3589.0,85.0,0.0,0.0,3.0,85.0,0.0,3.0,88.0,민락동,35.15760964,129.1236523,78.0,69.0,88.46153846,308.0,법적단체,75.0,78.0,0.961538462,1.0,1.0,,,,민락동,상설장,78.0,매일,"농산물,축산물,수산물,가공식품,근린생활서비스",Y,Y,35.15760964,129.1236523,18.0,1131.0,145369.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,민락골목시장,264.0,부산수영구,3589.0,85.0,0.0,0.0,3.0,85.0,0.0,3.0,88.0,민락동,35.15760964,129.1236523,78.0,69.0,88.46153846,308.0,법적단체,75.0,78.0,0.961538462,1.0,1.0,,,,민락동,상설장,78.0,매일,"농산물,축산물,수산물,가공식품,근린생활서비스",Y,Y,35.15760964,129.1236523,18.0,1131.0,145369.0,128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,연무시장,180.0,경기수원시,17594.0,130.0,0.0,0.0,3.0,130.0,97.0,3.0,230.0,,,,,,,655.0,법적단체,126.0,193.0,0.652849741,1.0,1.0,,,,연무동,상설장,193.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.29396045,127.0259771,5.0,758.0,234549.0,309.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2021,반송큰시장(반송2동시장),270.0,부산해운대구,6807.0,150.0,4.0,0.0,14.0,150.0,120.0,14.0,284.0,,,,,,,343.0,법적단체,140.0,154.0,0.909090909,0.0,1.0,,,,반송2동,상설장,154.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.23111739,129.1562096,11.0,934.0,324742.0,347.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,방신전통시장,252.0,서울강서구,3609.0,120.0,3.0,0.0,0.0,120.0,34.0,0.0,154.0,방화1동,37.57150834,126.812647,94.0,86.0,91.4893617,26.0,법적단체,91.0,94.0,0.968085106,0.0,1.0,,,,방화1동,상설장,94.0,매일,"농산물,축산물,수산물",Y,Y,37.57150834,126.812647,9.0,643.0,489825.0,761.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,방천시장,153.0,대구중구,5785.0,65.0,0.0,0.0,5.0,65.0,30.0,5.0,100.0,대봉1동,35.86223722,128.6059327,70.0,29.0,41.42857143,443.0,법적단체,50.0,70.0,0.714285714,1.0,1.0,,,,대봉1동,상설장,70.0,매일,"농산물,기타소매업",Y,N,35.86223722,128.6059327,15.0,5682.0,66474.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,방촌시장,270.0,대구동구,2155.0,74.0,24.0,0.0,15.0,74.0,2.0,15.0,91.0,방촌동,35.88130152,128.6644272,98.0,67.0,68.36734694,399.0,법적단체,70.0,98.0,0.714285714,1.0,1.0,,,,방촌동,상설장,98.0,매일,"축산물,가공식품,기타소매업",Y,Y,35.88130152,128.6644272,10.0,774.0,276329.0,357.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
디지털전통시장,2023,방학동도깨비시장,87.5,서울도봉구,252.0,91.0,0.0,0.0,0.0,91.0,160.0,0.0,251.0,방학2동,37.66594127,127.0362062,88.0,94.0,106.8181818,62.0,법적단체,88.0,88.0,1.0,0.0,1.0,,,,방학2동,상설장,88.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.66594127,127.0362062,6.0,402.0,263122.0,654.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2019,방학동도깨비시장,440.0,서울도봉구,252.0,91.0,0.0,0.0,0.0,91.0,160.0,0.0,251.0,방학2동,37.66594127,127.0362062,88.0,94.0,106.8181818,62.0,법적단체,88.0,88.0,1.0,0.0,1.0,,,,방학2동,상설장,88.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.66594127,127.0362062,6.0,402.0,263122.0,654.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
첫걸음기반조성,2022,배방상점가,140.0,충남아산시,6182.0,141.0,10.0,5.0,0.0,141.0,474.0,0.0,615.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,보령중앙시장,220.0,충남보령시,7919.0,109.0,8.0,0.0,14.0,109.0,8.0,14.0,131.0,대천2동,36.35108759,126.5932002,117.0,90.0,76.92307692,840.0,법적단체,104.0,117.0,0.888888889,0.0,0.0,,,,대천2동,상설장+5일장,117.0,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,36.35108759,126.5932002,6.0,518.0,78607.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2014,보령중앙시장,1700.0,충남보령시,7919.0,109.0,8.0,0.0,14.0,109.0,8.0,14.0,131.0,대천2동,36.35108759,126.5932002,117.0,90.0,76.92307692,840.0,법적단체,104.0,117.0,0.888888889,0.0,0.0,,,,대천2동,상설장+5일장,117.0,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,36.35108759,126.5932002,6.0,518.0,78607.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2018,보령중앙시장,860.0,충남보령시,7919.0,109.0,8.0,0.0,14.0,109.0,8.0,14.0,131.0,대천2동,36.35108759,126.5932002,117.0,90.0,76.92307692,840.0,법적단체,104.0,117.0,0.888888889,0.0,0.0,,,,대천2동,상설장+5일장,117.0,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,36.35108759,126.5932002,6.0,518.0,78607.0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,결초보은시장(구 보은종합시장),1520.0,충북보은군,11386.0,105.0,7.0,0.0,0.0,105.0,33.0,0.0,138.0,보은읍,36.48292036,127.7193209,113.0,51.0,45.13274336,781.0,법적단체,46.0,113.0,0.407079646,0.0,1.0,,,,보은읍,상설장,113.0,매일,"의류/신발,기타소매업,근린생활서비스",Y,Y,36.48292036,127.7193209,5.0,298.0,23041.0,77.0,,,,,,,,,,,,
문화관광형시장,2021,보은종합시장,220.0,충북보은군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,보은종합시장,270.0,충북보은군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,복대가경시장,440.0,충북청주시,3451.0,78.0,6.0,0.0,9.0,78.0,43.0,9.0,130.0,복대2동,36.62951788,127.4432633,84.0,67.0,79.76190476,804.0,법적단체,84.0,84.0,1.0,1.0,1.0,,,,복대2동,상설장,84.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.62951788,127.4432633,4.0,282.0,227144.0,805.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,복대가경시장,270.0,충북청주시,3451.0,78.0,6.0,0.0,9.0,78.0,43.0,9.0,130.0,복대2동,36.62951788,127.4432633,84.0,67.0,79.76190476,804.0,법적단체,84.0,84.0,1.0,1.0,1.0,,,,복대2동,상설장,84.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.62951788,127.4432633,4.0,282.0,227144.0,805.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,봉곡민속체험시장,230.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,봉동시장,440.0,전북완주군,2644.0,33.0,0.0,0.0,80.0,33.0,9.0,80.0,122.0,,,,,,,903.0,법적단체,33.0,33.0,1.0,1.0,1.0,,,,봉동읍,상설장+5일장,33.0,5일+10일,"농산물,가공식품,의류/신발,가정용품,음식점업",Y,Y,35.93872172,127.1670715,3.0,125.0,70719.0,565.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2017,영도봉래시장,1540.0,부산영도구,8930.0,62.0,15.0,0.0,8.0,62.0,10.0,8.0,80.0,봉래1동,35.09272088,129.0432815,134.0,102.0,76.11940299,325.0,법적단체,132.0,134.0,0.985074627,1.0,1.0,,,,봉래1동,상설장,134.0,매일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.09272088,129.0432815,3.0,466.0,88441.0,189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,봉선시장,264.0,광주미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,봉선시장,1740.0,광주미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,봉천제일종합시장,153.0,서울관악구,2430.0,50.0,0.0,0.0,3.0,50.0,6.0,3.0,59.0,청룡동,37.48124954,126.9444156,30.0,18.0,60.0,32.0,법적단체,25.0,30.0,0.833333333,1.0,1.0,,,,청룡동,상설장,30.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.48124954,126.9444156,14.0,1069.0,486206.0,454.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,2.0,2.0
문화관광형시장,2015,봉평전통시장(봉평시장),1520.0,강원평창군,11697.0,57.0,0.0,0.0,85.0,57.0,0.0,85.0,142.0,,,,,,,767.0,법적단체,57.0,57.0,1.0,1.0,1.0,,,,봉평면,상설장+5일장,57.0,2일+7일,"농산물,기타소매업",Y,Y,37.61559178,128.3772803,4.0,348.0,32008.0,91.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,봉평전통시장(봉평시장),176.0,강원평창군,11697.0,57.0,0.0,0.0,85.0,57.0,0.0,85.0,142.0,,,,,,,767.0,법적단체,57.0,57.0,1.0,1.0,1.0,,,,봉평면,상설장+5일장,57.0,2일+7일,"농산물,기타소매업",Y,Y,37.61559178,128.3772803,4.0,348.0,32008.0,91.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2021,봉평전통시장(봉평시장),220.0,강원평창군,11697.0,57.0,0.0,0.0,85.0,57.0,0.0,85.0,142.0,,,,,,,767.0,법적단체,57.0,57.0,1.0,1.0,1.0,,,,봉평면,상설장+5일장,57.0,2일+7일,"농산물,기타소매업",Y,Y,37.61559178,128.3772803,4.0,348.0,32008.0,91.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0
첫걸음기반조성,2022,봉화내성시장(춘양시장),108.0,경북봉화군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,봉화춘양시장(춘양시장),1560.0,경북봉화군,12730.0,130.0,10.0,0.0,54.0,130.0,20.0,54.0,204.0,춘양면,36.93636899,128.913044,134.0,64.0,47.76119403,1066.0,법적단체,120.0,134.0,0.895522388,1.0,1.0,,,,춘양면,상설장+5일장,134.0,4일+9일,"농산물,수산물,의류/신발,음식점업,기타소매업",Y,Y,36.93636899,128.913044,3.0,408.0,21423.0,52.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
