사업명,지원연도,시장명,지원금액(단위_백만원),지자체,배송서비스,장보기서비스,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만),시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,청년몰점포수,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,가맹점수,가맹률
문화관광형시장,2022,진안고원시장,176.0,전북진안군,1.0,0.0,진안읍,상설장+5일장,68.0,4일+9일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,35.79263321,127.4294238,1.0,68.0,16836.0,247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,4600.0,67.0,0.0,0.0,60.0,67.0,10.0,60.0,137.0,10.0,법적단체,68.0,68.0,1.0,,
청년몰활성화,2020,진안고원시장,150.0,전북진안군,1.0,0.0,진안읍,상설장+5일장,68.0,4일+9일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,35.79263321,127.4294238,1.0,68.0,16836.0,247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,4600.0,67.0,0.0,0.0,60.0,67.0,10.0,60.0,137.0,10.0,법적단체,68.0,68.0,1.0,,
첫걸음기반조성,2019,진주동성상가,280.0,인천부평구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,진주자유시장,112.0,경남진주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2018,진주중앙지하도상가,150.0,경남진주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,
문화관광형시장,2014,진천전통시장,1520.0,충북진천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,진천전통시장,440.0,충북진천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,진천중앙시장,1540.0,충북진천군,1.0,1.0,진천읍,상설장+5일장,53.0,5일+10일,"농산물,축산물,의류/신발,기타소매업",Y,Y,36.85685785,127.4423741,2.0,126.0,73751.0,585.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,4948.0,54.0,0.0,0.0,0.0,54.0,0.0,12.0,66.0,,법적단체,53.0,53.0,1.0,55.0,103.77358490566036
첫걸음기반조성,2019,진흥종합시장,270.0,충북청주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,창동통합상가,860.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,48579.0,376.0,20.0,0.0,27.0,376.0,20.0,27.0,423.0,,,,,,,
문화관광형시장,2021,창동통합상가,220.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,48579.0,376.0,20.0,0.0,27.0,376.0,20.0,27.0,423.0,,,,,,,
문화관광형시장,2015,창원명서시장,1640.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,창원반송시장,230.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,창원반송시장,190.0,경남창원시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,천안남산중앙시장,1540.0,충남천안시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2018,천안명동대흥로상점가,50.0,충남천안시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,
디지털전통시장,2022,천안중앙시장(구 남산중앙시장),75.0,충남천안시,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,25851.0,310.0,35.0,0.0,110.0,310.0,90.0,110.0,510.0,,법적단체,370.0,400.0,0.925,,
첫걸음기반조성,2023,청량리종합시장,156.0,서울동대문구,1.0,1.0,제기동,상설장,135.0,매일,"농산물,수산물,가공식품,기타소매업",Y,Y,37.57933848,127.0408575,16.0,2914.0,340094.0,116.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8368.0,135.0,0.0,0.0,25.0,135.0,270.0,25.0,430.0,,법적단체,135.0,135.0,1.0,148.0,109.62962962962963
문화관광형시장,2015,청송진보시장,1560.0,경북청송군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,청주북부시장,1560.0,충북청주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,청주사창시장,220.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5109.0,94.0,2.0,0.0,9.0,94.0,4.0,0.0,98.0,,법적단체,85.0,87.0,0.9770114942528736,,
문화관광형시장,2022,청주사창시장,200.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5109.0,94.0,2.0,0.0,9.0,94.0,4.0,0.0,98.0,,법적단체,85.0,87.0,0.9770114942528736,,
문화관광형시장,2019,청천전통시장,440.0,충북괴산군,1.0,1.0,청천면,상설장+5일장,110.0,5일,"농산물,음식점업,기타소매업",Y,Y,36.65914238,127.7378486,4.0,384.0,28447.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,10718.0,84.0,11.0,10.0,96.0,84.0,8.0,96.0,188.0,,법적단체,77.0,110.0,0.7,,
첫걸음기반조성,2023,청평여울시장,130.0,경기가평군,1.0,1.0,청평면,상설장,114.0,매일,"농산물,축산물,가공식품,음식점업,기타소매업",Y,N,37.7360485,127.4181274,2.0,242.0,47819.0,197.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,2.0,1.0,223.0,107.0,7.0,0.0,40.0,107.0,45.0,40.0,192.0,,법적단체,107.0,114.0,0.9385964912280702,52.0,45.614035087719294
디지털전통시장,2022,청호시장,75.0,전남목포시,1.0,1.0,하당동,상설장,166.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.81538137,126.424593,7.0,865.0,177888.0,205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0,9089.0,166.0,0.0,0.0,1.0,166.0,234.0,1.0,401.0,,법적단체,156.0,166.0,0.9397590361445785,,
디지털전통시장,2023,초량전통시장,87.5,부산동구,1.0,1.0,초량2동,상설장,158.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.11803874,129.0396675,9.0,3677.0,71745.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,2.0,9619.0,88.0,2.0,0.0,62.0,88.0,77.0,62.0,227.0,,법적단체,157.0,158.0,0.9936708860759492,97.0,61.39240506329114
문화관광형시장,2015,초량전통시장,1800.0,부산동구,1.0,1.0,초량2동,상설장,158.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.11803874,129.0396675,9.0,3677.0,71745.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,2.0,9619.0,88.0,2.0,0.0,62.0,88.0,77.0,62.0,227.0,,법적단체,157.0,158.0,0.9936708860759492,97.0,61.39240506329114
문화관광형시장,2021,초량전통시장,264.0,부산동구,1.0,1.0,초량2동,상설장,158.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.11803874,129.0396675,9.0,3677.0,71745.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,2.0,9619.0,88.0,2.0,0.0,62.0,88.0,77.0,62.0,227.0,,법적단체,157.0,158.0,0.9936708860759492,97.0,61.39240506329114
문화관광형시장,2022,초량전통시장,228.0,부산동구,1.0,1.0,초량2동,상설장,158.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,35.11803874,129.0396675,9.0,3677.0,71745.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,69.0,1.0,1.0,1.0,2.0,9619.0,88.0,2.0,0.0,62.0,88.0,77.0,62.0,227.0,,법적단체,157.0,158.0,0.9936708860759492,97.0,61.39240506329114
문화관광형시장,2015,칠성로상점가,1620.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,큰동해시장,92.5,경북포항시,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10376.0,123.0,2.0,5.0,9.0,123.0,62.0,9.0,194.0,,법적단체,126.0,130.0,0.9692307692307692,,
문화관광형시장,2021,큰동해시장,230.0,경북포항시,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10376.0,123.0,2.0,5.0,9.0,123.0,62.0,9.0,194.0,,법적단체,126.0,130.0,0.9692307692307692,,
문화관광형시장,2022,큰동해시장,225.0,경북포항시,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10376.0,123.0,2.0,5.0,9.0,123.0,62.0,9.0,194.0,,법적단체,126.0,130.0,0.9692307692307692,,
문화관광형시장,2023,태안서부재래시장,220.0,충남태안군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,태안특산물전통시장,1560.0,충남태안군,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,14850.0,108.0,0.0,0.0,0.0,108.0,20.0,0.0,128.0,,,,,,,
첫걸음기반조성,2023,태평전통시장,156.0,대전중구,1.0,1.0,태평1동,상설장,145.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.32594524,127.397694,7.0,625.0,193263.0,309.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,8391.0,139.0,0.0,0.0,6.0,139.0,10.0,6.0,155.0,,법적단체,113.0,145.0,0.7793103448275862,,
문화관광형시장,2023,태화종합시장,264.0,울산중구,0.0,0.0,태화동,상설장+5일장,157.0,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.55623331,129.3073562,14.0,1725.0,176994.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,2.0,2.0,13359.0,174.0,2.0,0.0,500.0,174.0,30.0,500.0,704.0,,법적단체,144.0,157.0,0.9171974522292994,189.0,120.38216560509554
첫걸음기반조성,2018,태화종합시장,270.0,울산중구,0.0,0.0,태화동,상설장+5일장,157.0,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.55623331,129.3073562,14.0,1725.0,176994.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,2.0,2.0,13359.0,174.0,2.0,0.0,500.0,174.0,30.0,500.0,704.0,,법적단체,144.0,157.0,0.9171974522292994,189.0,120.38216560509554
문화관광형시장,2021,통복시장,200.0,경기평택시,1.0,1.0,신장2동,상설장+5일장,587.0,5일+10일,"농산물,수산물,기타소매업",Y,Y,37.07989124,127.0523673,5.0,1103.0,476678.0,432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0,87289.0,584.0,5.0,579.0,120.0,584.0,881.0,120.0,1585.0,12.0,법적단체,567.0,587.0,0.9659284497444632,,
문화관광형시장,2022,통복시장,160.0,경기평택시,1.0,1.0,신장2동,상설장+5일장,587.0,5일+10일,"농산물,수산물,기타소매업",Y,Y,37.07989124,127.0523673,5.0,1103.0,476678.0,432.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0,87289.0,584.0,5.0,579.0,120.0,584.0,881.0,120.0,1585.0,12.0,법적단체,567.0,587.0,0.9659284497444632,,
첫걸음기반조성,2019,통복시장,300.0,전북군산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,통영중앙시장,1680.0,경남통영시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,통인시장,210.0,서울종로구,0.0,1.0,청운효자동,상설장,85.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.580767,126.9699476,9.0,6943.0,158492.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,2.0,2200.0,77.0,3.0,0.0,0.0,77.0,53.0,0.0,130.0,,법적단체,75.0,85.0,0.8823529411764706,67.0,78.82352941176471
첫걸음기반조성,2022,통인시장,135.0,서울종로구,0.0,1.0,청운효자동,상설장,85.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.580767,126.9699476,9.0,6943.0,158492.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,2.0,2200.0,77.0,3.0,0.0,0.0,77.0,53.0,0.0,130.0,,법적단체,75.0,85.0,0.8823529411764706,67.0,78.82352941176471
첫걸음기반조성,2018,팔달신시장,270.0,대구북구,1.0,1.0,노원동,상설장,520.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.8922884,128.566322,21.0,4902.0,367218.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,2665.0,470.0,50.0,0.0,40.0,470.0,380.0,40.0,890.0,,법적단체,470.0,520.0,0.903846153846154,436.0,83.84615384615385
문화관광형시장,2022,패션의거리,264.0,광주북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900.0,68.0,5.0,0.0,0.0,68.0,140.0,0.0,208.0,,,,,,,
문화관광형시장,2021,패션의거리,300.0,광주북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,9900.0,68.0,5.0,0.0,0.0,68.0,140.0,0.0,208.0,,,,,,,
첫걸음기반조성,2019,패션의거리,270.0,강원강릉시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2023,평화시장,180.0,경북김천시,1.0,1.0,평화남산동,상설장+5일장,117.0,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.12364051,128.1130801,4.0,414.0,111342.0,268.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,2518.0,107.0,30.0,0.0,25.0,107.0,45.0,25.0,177.0,,법적단체,104.0,117.0,0.8888888888888888,406.0,347.008547008547
문화관광형시장,2021,평화시장,264.0,부산부산진구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2022,포방터시장,75.0,서울서대문구,1.0,1.0,홍은1동,상설장,88.0,매일,"농산물,가공식품,수산물",Y,N,37.59867095,126.9488969,6.0,544.0,303136.0,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,4000.0,80.0,8.0,0.0,1.0,80.0,33.0,1.0,114.0,,법적단체,,88.0,,56.0,63.63636363636363
첫걸음기반조성,2020,포항대해불빛시장,140.0,경북포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,포항큰동해시장,460.0,경북포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,포항큰동해시장,270.0,경북포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,포항효자시장,1480.0,경북포항시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,풍기선비골인삼시장,127.5,경북영주시,1.0,1.0,풍기읍,상설장,68.0,매일,가공식품,Y,Y,36.88850301,128.5406894,13.0,985.0,79675.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,14961.0,70.0,13.0,13.0,0.0,70.0,3.0,0.0,73.0,,법적단체,43.0,68.0,0.6323529411764706,44.0,64.70588235294117
첫걸음기반조성,2022,풍기인삼홍삼상점가,108.0,경북영주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,6477.0,45.0,0.0,0.0,0.0,45.0,1.0,0.0,46.0,,,,,,,
문화관광형시장,2016,풍물시장,1540.0,강원춘천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,하남신장시장,1520.0,경기하남시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,하단오일상설시장,153.0,부산사하구,1.0,1.0,하단1동,상설장,103.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,35.10372011,128.9708028,15.0,1365.0,255409.0,187.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,100.0,2.0,1.0,1.0,2.0,8432.0,109.0,0.0,0.0,80.0,109.0,20.0,80.0,209.0,,법적단체,103.0,103.0,1.0,72.0,69.90291262135922
문화관광형시장,2015,하동공설시장,1560.0,경남하동군,1.0,1.0,하동읍,상설장+5일장,155.0,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.06980844,127.7483806,7.0,420.0,32392.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,13625.0,140.0,0.0,0.0,50.0,140.0,0.0,50.0,190.0,,법적단체,130.0,155.0,0.8387096774193549,,
디지털전통시장,2022,하양꿈바우시장,75.0,경북경산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,학성새벽시장,87.5,울산중구,0.0,1.0,학성동,상설장,193.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.55643322,129.3329438,14.0,1725.0,176994.0,102.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,13980.0,172.0,1.0,0.0,20.0,172.0,20.0,20.0,212.0,,법적단체,190.0,193.0,0.9844559585492229,196.0,101.55440414507773
문화관광형시장,2019,한글시장,460.0,경기여주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,한내시장,180.0,충남보령시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,한대앞역상점가,112.0,경기안산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000.0,230.0,67.0,5.0,4.0,230.0,433.0,4.0,667.0,,,,,,,
문화관광형시장,2015,한림오일시장,1560.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2017,한민시장,1540.0,대전서구,1.0,1.0,괴정동,상설장,146.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.33462149,127.3840015,2.0,611.0,406283.0,664.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,10027.0,230.0,10.0,0.0,94.0,230.0,368.0,94.0,692.0,,법적단체,88.0,146.0,0.6027397260273972,180.0,123.28767123287672
문화관광형시장,2021,한민시장,270.0,대전서구,1.0,1.0,괴정동,상설장,146.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.33462149,127.3840015,2.0,611.0,406283.0,664.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,10027.0,230.0,10.0,0.0,94.0,230.0,368.0,94.0,692.0,,법적단체,88.0,146.0,0.6027397260273972,180.0,123.28767123287672
문화관광형시장,2023,함평시장,210.0,전남함평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,함평시장,135.0,전남함평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,합덕전통시장,135.0,충남당진시,1.0,1.0,합덕읍,상설장+5일장,69.0,1일+6일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.80616603,126.7719699,2.0,287.0,132725.0,462.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,5187.0,36.0,2.0,0.0,0.0,36.0,0.0,0.0,36.0,,법적단체,64.0,69.0,0.927536231884058,30.0,43.47826086956522
첫걸음기반조성,2023,해미시장,127.5,충남서산시,1.0,1.0,해미면,상설장,90.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.71108862,126.5455129,4.0,445.0,143095.0,321.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,3305.0,44.0,3.0,0.0,0.0,44.0,2.0,0.0,46.0,,법적단체,44.0,90.0,0.4888888888888889,29.0,32.22222222222222
첫걸음기반조성,2020,현대시장,145.0,인천동구,0.0,1.0,송림6동,상설장,285.0,매일,"수산물,가공식품,의류/신발,가정용품,기타소매업",Y,Y,37.47748725,126.6461237,8.0,5976.0,50655.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,2.0,15738.0,259.0,10.0,0.0,35.0,259.0,10.0,35.0,304.0,,법적단체,265.0,285.0,0.9298245614035088,139.0,48.77192982456141
문화관광형시장,2022,현풍백년도깨비시장,176.0,대구달성군,1.0,1.0,현풍읍,상설장+5일장,65.0,5일+10일,"축산물,가공식품,가정용품,음식점업,기타소매업",Y,Y,35.69476056,128.4422285,3.0,161.0,207671.0,1289.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,6800.0,65.0,0.0,0.0,40.0,65.0,12.0,40.0,117.0,19.0,법적단체,63.0,65.0,0.9692307692307692,84.0,129.23076923076923
청년몰활성화,2020,현풍백년도깨비시장,150.0,대구달성군,1.0,1.0,현풍읍,상설장+5일장,65.0,5일+10일,"축산물,가공식품,가정용품,음식점업,기타소매업",Y,Y,35.69476056,128.4422285,3.0,161.0,207671.0,1289.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,6800.0,65.0,0.0,0.0,40.0,65.0,12.0,40.0,117.0,19.0,법적단체,63.0,65.0,0.9692307692307692,84.0,129.23076923076923
첫걸음기반조성,2021,화개장터,135.0,경남하동군,,,화개면,상설장+5일장,74.0,1일+6일,"농산물,가공식품,의류/신발,기타소매업,근린생활서비스",Y,Y,35.18862364,127.6242242,7.0,420.0,32392.0,77.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,2.0,2.0,8226.0,65.0,0.0,0.0,10.0,65.0,65.0,10.0,140.0,,법적단체,72.0,74.0,0.972972972972973,81.0,109.45945945945944
문화관광형시장,2019,화곡동본동시장,440.0,서울강서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,화곡동본동시장,270.0,서울강서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,화곡중앙골목시장,220.0,서울강서구,1.0,1.0,화곡1동,상설장,58.0,매일,"농산물,축산물,가정용품,음식점업,기타소매업",Y,Y,37.53488408,126.8395063,9.0,643.0,489825.0,761.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,5122.0,52.0,3.0,1.0,12.0,52.0,8.0,12.0,72.0,,법적단체,54.0,58.0,0.9310344827586208,,
첫걸음기반조성,2019,화곡중앙골목시장,270.0,서울은평구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2022,화서시장,75.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12961.0,149.0,20.0,33.0,15.0,149.0,150.0,25.0,324.0,,법적단체,157.0,203.0,0.7733990147783252,,
문화관광형시장,2019,화서시장,460.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12961.0,149.0,20.0,33.0,15.0,149.0,150.0,25.0,324.0,,법적단체,157.0,203.0,0.7733990147783252,,
문화관광형시장,2015,화순읍시장,1580.0,전남화순군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,화양제일골목시장,135.0,서울광진구,1.0,1.0,화양동,상설장,63.0,매일,"농산물,축산물,가공식품,의류/신발,기타소매업",N,Y,37.54349132,127.0692921,12.0,802.0,334706.0,417.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,2.0,1.0,2.0,5162.0,36.0,0.0,0.0,17.0,36.0,10.0,0.0,46.0,,법적단체,60.0,63.0,0.9523809523809524,,
첫걸음기반조성,2020,화원전통시장,104.0,대구달성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,황지자유시장,230.0,강원태백시,1.0,1.0,황연동,상설장,146.0,매일,"농산물,축산물,수산물,가정용품,기타소매업",Y,Y,37.17303883,129.0412268,2.0,193.0,29389.0,152.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6270.0,145.0,1.0,0.0,7.0,145.0,10.0,7.0,162.0,,법적단체,144.0,146.0,0.9863013698630136,131.0,89.72602739726028
문화관광형시장,2021,황지자유시장,180.0,강원태백시,1.0,1.0,황연동,상설장,146.0,매일,"농산물,축산물,수산물,가정용품,기타소매업",Y,Y,37.17303883,129.0412268,2.0,193.0,29389.0,152.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6270.0,145.0,1.0,0.0,7.0,145.0,10.0,7.0,162.0,,법적단체,144.0,146.0,0.9863013698630136,131.0,89.72602739726028
첫걸음기반조성,2019,황지자유시장,280.0,대구북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
